Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
AMZN,MSFT,NVDA,AMZN,MSFT,NVDA,AMZN,MSFT,NVDA,AMZN,MSFT,NVDA,AMZN,MSFT,NVDA,AMZN,MSFT,NVDA
171.03700256347656,327.20556640625,293.6208801269531,171.03700256347656,333.20001220703125,294.0,172.0500030517578,333.6099853515625,295.54998779296875,168.50050354003906,325.75,284.489990234375,169.27000427246094,328.29998779296875,288.9100036621094,55036000,24831500,39518400
171.06849670410156,328.6687316894531,296.0177917480469,171.06849670410156,334.69000244140625,296.3999938964844,171.97500610351562,336.3900146484375,300.5899963378906,170.14999389648438,332.7300109863281,294.30999755859375,170.42799377441406,332.75,297.54998779296875,36788000,19617800,34302200
169.66949462890625,336.2891540527344,309.051025390625,169.66949462890625,342.45001220703125,309.45001220703125,172.9429931640625,342.4800109863281,310.8699951171875,169.2154998779297,335.42999267578125,296.3999938964844,171.03700256347656,335.4599914550781,296.6000061035156,58688000,19947000,40368600
170.66099548339844,335.1106872558594,302.82904052734375,170.66099548339844,341.25,303.2200012207031,172.17599487304688,343.80999755859375,313.29998779296875,169.135498046875,340.32000732421875,300.1199951171875,170.1824951171875,343.1499938964844,313.1199951171875,54638000,15661500,42059100
169.2010040283203,335.79815673828125,299.6231689453125,169.2010040283203,341.95001220703125,300.010009765625,171.21200561523438,344.29998779296875,305.4800109863281,168.60049438476562,339.67999267578125,293.6600036621094,170.83999633789062,341.29998779296875,302.7300109863281,35754000,15042000,34313900
168.64450073242188,333.2154235839844,295.47845458984375,168.64450073242188,339.32000732421875,295.8599853515625,170.88800048828125,343.1300048828125,304.57000732421875,168.5240020751953,338.82000732421875,295.3999938964844,169.6999969482422,341.9100036621094,298.2699890136719,37584000,15994500,30886400
166.7169952392578,330.2693786621094,293.7307434082031,166.7169952392578,336.32000732421875,294.1099853515625,169.35000610351562,339.3599853515625,300.29998779296875,166.55850219726562,335.8500061035156,293.30999755859375,168.95599365234375,338.510009765625,296.739990234375,47830000,18000800,26653000
170.4044952392578,328.7276916503906,300.8215637207031,170.4044952392578,334.75,301.2099914550781,170.70350646972656,338.0,307.1099853515625,166.16050720214844,329.7799987792969,297.8500061035156,167.5500030517578,335.3500061035156,298.1499938964844,63520000,28865100,39154700
167.52200317382812,323.0909423828125,292.5223083496094,167.52200317382812,329.010009765625,292.8999938964844,171.39999389648438,335.20001220703125,304.67999267578125,166.34950256347656,326.1199951171875,283.489990234375,170.43800354003906,334.8299865722656,302.7699890136719,70726000,32674300,52715400
164.35699462890625,310.6882019042969,275.68408203125,164.35699462890625,316.3800048828125,276.0400085449219,167.12649536132812,326.07000732421875,294.1600036621094,164.35699462890625,315.9800109863281,275.3299865722656,166.88299560546875,325.8599853515625,289.489990234375,64302000,40054300,49806400
163.25399780273438,308.2331237792969,281.4165954589844,163.25399780273438,313.8800048828125,281.7799987792969,164.8000030517578,318.70001220703125,284.3800048828125,161.93699645996094,311.489990234375,270.6499938964844,163.45050048828125,313.1499938964844,276.3999938964844,51958000,39646100,45418600
162.5540008544922,308.3902587890625,272.1186218261719,162.5540008544922,314.0400085449219,272.4700012207031,165.24349975585938,316.5,284.2200012207031,162.031005859375,310.0899963378906,270.57000732421875,163.83900451660156,314.1499938964844,281.4100036621094,46606000,32720000,40993900
161.48599243164062,308.6161193847656,273.6466979980469,161.48599243164062,314.2699890136719,274.0,161.6614990234375,314.7200012207031,274.69000244140625,156.30450439453125,304.69000244140625,256.44000244140625,160.5854949951172,309.489990234375,265.80999755859375,87798000,44289500,59468100
165.36199951171875,309.3133850097656,277.81134033203125,165.36199951171875,314.9800109863281,278.1700134277344,166.35000610351562,316.6099853515625,280.6499938964844,160.70150756835938,309.8900146484375,268.3900146484375,161.5,313.3800048828125,273.2300109863281,62806000,29386800,40408900
165.20700073242188,312.5441589355469,279.62890625,165.20700073242188,318.2699890136719,279.989990234375,166.8780059814453,323.4100036621094,285.95001220703125,164.41700744628906,317.0799865722656,276.0799865722656,166.5749969482422,319.6700134277344,280.6700134277344,50030000,34372200,38341300
161.21400451660156,299.31646728515625,265.4073486328125,161.21400451660156,304.79998779296875,265.75,166.22149658203125,320.8800048828125,284.79998779296875,161.09100341796875,304.0,264.9800109863281,165.25050354003906,320.4700012207031,283.7900085449219,52188000,45366000,54017100
162.13800048828125,304.619384765625,269.0726013183594,162.13800048828125,310.20001220703125,269.4200134277344,162.25,310.82000732421875,271.9700012207031,159.80050659179688,303.75,262.1000061035156,160.14999389648438,304.25,263.0,45974000,39846400,39583200
158.91749572753906,297.2052001953125,258.69598388671875,158.91749572753906,302.6499938964844,259.0299987792969,159.7344970703125,309.79998779296875,266.3800048828125,157.6645050048828,301.739990234375,257.70001220703125,159.10499572753906,304.07000732421875,262.6000061035156,67292000,42333200,42427000
156.2989959716797,297.8728942871094,250.34674072265625,156.2989959716797,303.3299865722656,250.6699981689453,159.25,313.9100036621094,265.42999267578125,156.25,302.70001220703125,250.52000427246094,158.76199340820312,306.2900085449219,260.7900085449219,53242000,45933900,48831500
151.66749572753906,296.1740417480469,241.1885986328125,151.66749572753906,301.6000061035156,241.5,158.0,311.6499938964844,255.7899932861328,151.3509979248047,301.1400146484375,240.77999877929688,156.76600646972656,309.07000732421875,253.0399932861328,71974000,35380700,43518100
142.64300537109375,290.70428466796875,233.43858337402344,142.64300537109375,296.0299987792969,233.74000549316406,150.89999389648438,304.1099853515625,248.22999572753906,142.07049560546875,295.6099853515625,232.6300048828125,149.9499969482422,302.69000244140625,235.07000732421875,163972000,57984400,71895800
144.54400634765625,291.0381774902344,233.41860961914062,144.54400634765625,296.3699951171875,233.72000122070312,144.94500732421875,297.1099853515625,233.8000030517578,135.3520050048828,276.04998779296875,208.8800048828125,139.0,292.20001220703125,223.3000030517578,155624000,85731500,91398200
139.98599243164062,283.29986572265625,222.95211791992188,139.98599243164062,288.489990234375,223.24000549316406,143.60000610351562,294.989990234375,229.42999267578125,138.14500427246094,285.1700134277344,220.0,142.24249267578125,291.5199890136719,225.4600067138672,90824000,72848600,66461600
138.87249755859375,291.3720397949219,227.42633056640625,138.87249755859375,296.7099914550781,227.72000122070312,145.18499755859375,308.5,240.57000732421875,137.31849670410156,293.0299987792969,223.0,144.75,307.989990234375,232.39999389648438,95602000,90428900,75595900
139.6374969482422,294.4457092285156,219.15704345703125,139.6374969482422,299.8399963378906,219.44000244140625,144.24349975585938,307.29998779296875,239.9499969482422,139.35000610351562,297.92999267578125,216.75,140.8000030517578,302.6600036621094,235.67999267578125,77516000,53481300,57335300
143.97799682617188,302.7142333984375,228.10546875,143.97799682617188,308.260009765625,228.39999389648438,143.9980010986328,308.4800109863281,228.5800018310547,137.92950439453125,294.45001220703125,212.9600067138672,140.86050415039062,300.2300109863281,220.1199951171875,74392000,49743700,54377400
149.57350158691406,305.38531494140625,244.5442657470703,149.57350158691406,310.9800109863281,244.86000061035156,150.36050415039062,312.3800048828125,245.08999633789062,144.30050659179688,306.3699951171875,230.52000427246094,144.75,308.95001220703125,231.82000732421875,78308000,46444500,56468000
151.19349670410156,303.2052307128906,246.06228637695312,151.19349670410156,308.760009765625,246.3800048828125,151.70799255371094,310.6300048828125,251.4499969482422,147.62750244140625,305.1300048828125,238.89999389648438,150.0,310.4100036621094,251.0399932861328,59220000,40950400,51892500
150.6125030517578,307.8206481933594,252.09451293945312,150.6125030517578,313.4599914550781,252.4199981689453,155.0749969482422,315.1199951171875,258.1700134277344,148.86349487304688,308.8800048828125,245.52999877929688,155.05050659179688,309.6300048828125,257.94000244140625,87330000,36636000,54341900
138.8455047607422,295.8303527832031,239.17120361328125,138.8455047607422,301.25,239.47999572753906,144.24749755859375,311.2300109863281,250.77000427246094,138.33299255371094,299.9599914550781,237.8000030517578,141.7375030517578,309.489990234375,244.5800018310547,225532000,43730000,41017800
157.63949584960938,300.43597412109375,242.87640380859375,157.63949584960938,305.94000244140625,243.19000244140625,161.1999969482422,308.79998779296875,246.35000610351562,150.60800170898438,299.9700012207031,236.32000732421875,155.60650634765625,300.2099914550781,239.72000122070312,253456000,35096500,35482900
157.9355010986328,295.5357666015625,246.9611358642578,157.9355010986328,300.95001220703125,247.27999877929688,162.6909942626953,307.8399963378906,251.82000732421875,157.25,299.8999938964844,242.02000427246094,158.52000427246094,306.1700134277344,243.72000122070312,102624000,28533300,37686800
161.4134979248047,299.0807800292969,250.7562255859375,161.4134979248047,304.55999755859375,251.0800018310547,161.79249572753906,305.55999755859375,252.3000030517578,155.55050659179688,299.95001220703125,239.8000030517578,156.75050354003906,301.25,243.58999633789062,76040000,32421200,41035900
161.1894989013672,305.61114501953125,266.70562744140625,161.1894989013672,311.2099914550781,267.04998779296875,163.83450317382812,311.92999267578125,267.25,160.25,307.3900146484375,253.52999877929688,162.87350463867188,309.8699951171875,256.2200012207031,68786000,31284700,52428200
159.0034942626953,296.94000244140625,257.906982421875,159.0034942626953,302.3800048828125,258.239990234375,160.7165069580078,309.1199951171875,269.25,157.75,300.70001220703125,256.0,158.35000610351562,304.0400085449219,259.95001220703125,68268000,45386200,51320000
153.2935028076172,289.73211669921875,239.18116760253906,153.2935028076172,295.0400085449219,239.49000549316406,159.0,304.2900085449219,261.5199890136719,152.73399353027344,294.2200012207031,237.72999572753906,158.13450622558594,303.19000244140625,259.1600036621094,77100000,39175600,60547200
155.16700744628906,289.6927795410156,242.35708618164062,155.16700744628906,295.0,242.6699981689453,158.44850158691406,296.760009765625,248.75,151.64999389648438,291.3500061035156,237.5500030517578,151.75100708007812,293.7699890136719,239.33999633789062,83230000,36359500,44042400
156.510498046875,295.06439208984375,264.6083679199219,156.510498046875,300.4700012207031,264.95001220703125,158.0070037841797,300.79998779296875,265.45001220703125,154.6374969482422,297.0199890136719,247.83999633789062,157.60549926757812,300.010009765625,249.49000549316406,56440000,27058300,69986900
158.10049438476562,294.7200012207031,264.7680969238281,158.10049438476562,299.5,265.1099853515625,158.83399963378906,300.8699951171875,265.82000732421875,154.7344970703125,293.67999267578125,255.52000427246094,155.79049682617188,298.3699951171875,262.5899963378906,52704000,29982100,73267600
154.65249633789062,286.0899658203125,244.7539825439453,154.65249633789062,290.7300109863281,245.07000732421875,160.3489990234375,296.79998779296875,257.8500061035156,154.5,290.0,241.64999389648438,158.14599609375,296.3599853515625,256.29998779296875,64032000,32461600,81059500
152.60150146484375,283.33465576171875,236.11512756347656,152.60150146484375,287.92999267578125,236.4199981689453,155.49949645996094,293.8599853515625,249.86000061035156,150.89300537109375,286.30999755859375,231.0,155.49949645996094,293.04998779296875,246.67999267578125,63604000,34264000,76125500
150.19749450683594,283.1279602050781,233.59837341308594,150.19749450683594,287.7200012207031,233.89999389648438,152.9824981689453,291.5400085449219,240.63999938964844,148.48550415039062,284.5,230.0,150.47850036621094,285.0,230.35000610351562,66128000,41736100,63342200
144.82699584960938,275.796875,223.58131408691406,144.82699584960938,280.2699890136719,223.8699951171875,151.76300048828125,291.70001220703125,241.5500030517578,144.6510009765625,280.1000061035156,223.00999450683594,151.65049743652344,290.17999267578125,238.02000427246094,64244000,37811200,56651100
151.35800170898438,289.88836669921875,237.1737823486328,151.35800170898438,294.5899963378906,237.47999572753906,151.74899291992188,295.1600036621094,238.0,139.5,271.5199890136719,208.89999389648438,139.83749389648438,272.510009765625,210.14999389648438,100786000,56989700,73580100
153.7884979248047,292.5649108886719,241.2584991455078,153.7884979248047,297.30999755859375,241.57000732421875,153.99000549316406,297.6300048828125,242.1699981689453,149.2135009765625,291.6499938964844,233.80999755859375,150.5500030517578,295.1400146484375,237.2100067138672,62396000,32546700,52886600
153.56300354003906,294.0212707519531,243.5355682373047,153.56300354003906,298.7900085449219,243.85000610351562,154.4499969482422,299.1400146484375,246.64999389648438,150.85000610351562,293.0,237.07000732421875,152.4250030517578,294.30999755859375,239.9199981689453,57684000,34627500,47731900
151.14199829101562,290.2425842285156,234.46726989746094,151.14199829101562,294.95001220703125,234.77000427246094,154.0989990234375,299.9700012207031,243.77000427246094,149.9770050048828,292.1499938964844,231.32000732421875,152.7324981689453,296.3999938964844,242.91000366210938,44874000,31217800,41205600
152.05250549316406,295.3989562988281,241.92889404296875,152.05250549316406,300.19000244140625,242.1999969482422,152.99949645996094,301.4700012207031,244.08999633789062,148.75,293.70001220703125,234.14999389648438,150.8489990234375,295.3599853515625,237.55999755859375,47334000,31873000,38964200
147.89849853515625,291.1971130371094,236.8745574951172,147.89849853515625,295.9200134277344,237.13999938964844,153.9290008544922,303.1300048828125,243.25999450683594,146.8560028076172,294.04998779296875,234.69000244140625,153.531494140625,302.8900146484375,242.6199951171875,65198000,27314500,36509500
145.64100646972656,285.23382568359375,229.10328674316406,145.64100646972656,289.8599853515625,229.36000061035156,147.85000610351562,295.6600036621094,236.8000030517578,143.8070068359375,287.1700134277344,224.82000732421875,147.15899658203125,294.2900085449219,233.83999633789062,60934000,32356500,43141500
137.4530029296875,274.4585876464844,213.281005859375,137.4530029296875,278.9100036621094,213.52000427246094,146.09449768066406,289.69000244140625,230.3300018310547,137.41650390625,278.5299987792969,213.3000030517578,145.44349670410156,288.5299987792969,228.1699981689453,86934000,43157200,45082100
136.01449584960938,271.4474182128906,214.899169921875,136.01449584960938,275.8500061035156,215.13999938964844,140.69949340820312,283.9599914550781,223.72999572753906,133.57249450683594,270.0,206.5,136.68350219726562,277.79998779296875,213.08999633789062,91662000,48159500,55746700
139.2790069580078,283.8955078125,229.8823699951172,139.2790069580078,288.5,230.13999938964844,140.25,289.6000061035156,232.1999969482422,136.8280029296875,280.7799987792969,222.47000122070312,139.5,283.44000244140625,223.8699951171875,82656000,35204500,49274200
146.8175048828125,281.0320129394531,226.32638549804688,146.8175048828125,285.5899963378906,226.5800018310547,148.67449951171875,286.6000061035156,227.8800048828125,143.97799682617188,280.5799865722656,218.82000732421875,145.68499755859375,283.0199890136719,225.30999755859375,135062000,30628000,42806600
145.52450561523438,275.60009765625,220.7526092529297,145.52450561523438,280.07000732421875,221.0,149.6750030517578,289.510009765625,231.4499969482422,145.36900329589844,279.42999267578125,220.4600067138672,149.57449340820312,287.9599914550781,230.22000122070312,68900000,27209300,36720900
141.85299682617188,272.0279846191406,213.06126403808594,141.85299682617188,276.44000244140625,213.3000030517578,147.4499969482422,285.3999938964844,222.6199951171875,140.88400268554688,275.82000732421875,211.58999633789062,145.9810028076172,280.3399963378906,218.69000244140625,74086000,30660700,38535400
147.3665008544922,282.56707763671875,229.47283935546875,147.3665008544922,287.1499938964844,229.72999572753906,147.98500061035156,287.82000732421875,230.3800048828125,142.0,278.7300109863281,213.22000122070312,142.85000610351562,280.3500061035156,215.17999267578125,75584000,34245100,49199600
153.10400390625,289.6914978027344,244.68582153320312,153.10400390625,294.3900146484375,244.9600067138672,153.14999389648438,294.57000732421875,245.97000122070312,147.35350036621094,283.20001220703125,231.72000122070312,148.5,289.1099853515625,235.0,84958000,37826300,67142200
157.23899841308594,290.50830078125,247.38278198242188,157.23899841308594,295.2200012207031,247.66000366210938,157.49850463867188,295.6099853515625,248.4199981689453,152.13999938964844,289.3699951171875,239.05999755859375,152.6405029296875,293.2900085449219,241.1999969482422,72934000,30816600,47194100
161.25050354003906,295.6351013183594,264.23388671875,161.25050354003906,300.42999267578125,264.5299987792969,161.593994140625,301.0,265.69000244140625,156.01100158691406,292.7300109863281,246.24000549316406,156.81300354003906,295.3699951171875,247.99000549316406,102962000,43390600,73071900
161.4915008544922,294.3853759765625,267.0407409667969,161.4915008544922,299.1600036621094,267.3399963378906,163.08399963378906,300.1400146484375,271.5199890136719,159.55299377441406,294.8999938964844,259.6700134277344,161.12100219726562,298.8900146484375,265.07000732421875,66538000,28351200,59172700
164.88900756835938,299.2071533203125,264.9430847167969,164.88900756835938,304.05999755859375,265.239990234375,166.16700744628906,305.0,272.3800048828125,161.69900512695312,298.7699890136719,260.7200012207031,161.8054962158203,299.79998779296875,267.2699890136719,64086000,27599700,54700700
163.4080047607422,294.7101135253906,256.0530700683594,163.4080047607422,299.489990234375,256.3399963378906,166.3699951171875,303.2300109863281,266.1199951171875,162.68699645996094,297.7200012207031,255.75,163.7050018310547,300.510009765625,261.260009765625,55812000,25715400,50212000
163.64950561523438,299.24658203125,281.1849060058594,163.64950561523438,304.1000061035156,281.5,164.11849975585938,304.20001220703125,283.20001220703125,160.0500030517578,298.32000732421875,259.07000732421875,163.74949645996094,299.1400146484375,261.6600036621094,56798000,24484500,87737900
164.77349853515625,298.8332214355469,276.61004638671875,164.77349853515625,303.67999267578125,276.9200134277344,165.36849975585938,305.5,283.5799865722656,162.25,299.2900085449219,272.7099914550781,164.0,305.2300109863281,278.8599853515625,49032000,22566500,57901600
168.99049377441406,305.7412414550781,281.8741149902344,168.99049377441406,310.70001220703125,282.19000244140625,169.03750610351562,310.79998779296875,282.5,164.89999389648438,304.3299865722656,272.05999755859375,164.97500610351562,304.3299865722656,277.55999755859375,59854000,29578200,42549400
169.31500244140625,310.37603759765625,286.2392272949219,169.31500244140625,315.4100036621094,286.55999755859375,170.8314971923828,315.82000732421875,289.4599914550781,167.86849975585938,309.04998779296875,279.79998779296875,170.38400268554688,313.9100036621094,286.95001220703125,66154000,30393400,48898400
166.30099487304688,308.85076904296875,276.5900573730469,166.30099487304688,313.8599853515625,276.8999938964844,168.95050048828125,315.95001220703125,284.9599914550781,165.5,311.5799865722656,275.0299987792969,168.50950622558594,313.760009765625,283.0400085449219,56168000,28163600,46348700
162.99749755859375,303.3893127441406,272.5545654296875,162.99749755859375,308.30999755859375,272.8599853515625,166.4949951171875,315.1400146484375,282.4800109863281,162.95350646972656,307.8900146484375,272.70001220703125,166.44500732421875,313.8999938964844,277.82000732421875,59966000,33422100,52344000
163.55999755859375,304.48162841796875,266.8210144042969,163.55999755859375,309.4200134277344,267.1199951171875,165.82699584960938,310.1300048828125,274.9599914550781,162.3195037841797,305.5400085449219,262.6700134277344,164.14950561523438,309.3699951171875,273.75,57090000,27110500,51723500
168.34649658203125,309.9430236816406,273.29376220703125,168.34649658203125,314.9700012207031,273.6000061035156,168.39450073242188,315.1099853515625,275.5799865722656,163.20550537109375,309.7099914550781,266.1300048828125,164.125,310.0899963378906,267.2799987792969,49882000,24289600,39712000
164.05499267578125,305.9183349609375,259.0197448730469,164.05499267578125,310.8800048828125,259.30999755859375,168.11050415039062,314.8699951171875,273.19000244140625,163.26600646972656,309.8699951171875,258.20001220703125,167.7415008544922,313.2699890136719,272.5400085449219,53728000,23156700,43661500
158.75599670410156,294.7200012207031,243.7967987060547,158.75599670410156,299.5,244.07000732421875,162.1999969482422,307.0,253.0,157.25450134277344,296.7099914550781,240.02999877929688,161.65049743652344,305.19000244140625,249.33999633789062,79056000,40110400,70383300
157.7845001220703,296.5601501464844,241.80905151367188,157.7845001220703,301.3699951171875,242.0800018310547,160.07899475097656,303.6499938964844,247.22000122070312,154.51150512695312,296.3500061035156,234.77999877929688,158.39999389648438,296.6600036621094,244.41000366210938,68136000,31411200,55799200
154.4604949951172,292.2303771972656,230.93121337890625,154.4604949951172,296.9700012207031,231.19000244140625,157.36849975585938,301.1199951171875,239.22999572753906,154.2310028076172,296.2799987792969,230.6199951171875,156.75,300.44000244140625,239.1699981689453,46002000,24361900,52478100
151.1219940185547,280.70721435546875,218.9246826171875,151.1219940185547,285.260009765625,219.1699981689453,154.13650512695312,292.6099853515625,223.1999969482422,150.5345001220703,285.0,216.60000610351562,152.71299743652344,291.7900085449219,222.13999938964844,52112000,34569300,57520700
150.78750610351562,277.5583190917969,214.79928588867188,150.78750610351562,282.05999755859375,215.0399932861328,155.0989990234375,290.739990234375,227.25,150.38299560546875,280.489990234375,212.82000732421875,153.6925048828125,289.239990234375,225.3699951171875,55178000,30966700,66225800
155.54100036621094,283.0295715332031,221.78146362304688,155.54100036621094,287.6199951171875,222.02999877929688,156.02499389648438,288.5799865722656,225.0,149.60000610351562,281.29998779296875,214.5500030517578,150.01849365234375,282.7300109863281,217.27999877929688,53390000,21907200,51694300
151.7064971923828,275.3638610839844,212.34205627441406,151.7064971923828,279.8299865722656,212.5800018310547,155.89700317382812,288.30999755859375,227.77000427246094,151.4720001220703,279.32000732421875,211.6300048828125,155.38999938964844,288.0899963378906,225.0500030517578,51598000,28221600,56909700
152.78500366210938,276.04290771484375,217.58616638183594,152.78500366210938,280.5199890136719,217.8300018310547,154.0395050048828,282.4599914550781,220.8800048828125,150.25050354003906,278.3399963378906,210.7899932861328,151.52349853515625,278.9100036621094,212.0,46514000,20778000,52570100
158.11549377441406,280.74658203125,221.7315216064453,158.11549377441406,285.29998779296875,221.97999572753906,158.6490020751953,286.1700134277344,223.72999572753906,151.55050659179688,278.4100036621094,213.13999938964844,152.0294952392578,279.3800048828125,217.1999969482422,54926000,22297700,51278100
153.9980010986328,281.7896728515625,214.57955932617188,153.9980010986328,286.3599853515625,214.82000732421875,157.6024932861328,289.70001220703125,226.6999969482422,153.60350036621094,285.3699951171875,212.0,157.6024932861328,289.3999938964844,225.1699981689453,59630000,22906700,46897400
148.29600524902344,276.3282470703125,201.6040802001953,148.29600524902344,280.80999755859375,201.8300018310547,156.73800659179688,293.29998779296875,223.9199981689453,147.58949279785156,280.05999755859375,200.0,154.71400451660156,288.5799865722656,217.08999633789062,63970000,29454600,65620900
144.35000610351562,269.6564636230469,194.9315643310547,144.35000610351562,274.0299987792969,195.14999389648438,149.61500549316406,283.20001220703125,204.86000061035156,143.69749450683594,273.3800048828125,195.0,148.25,281.67999267578125,203.02999877929688,73078000,29405800,62471300
146.07400512695312,276.2397155761719,198.7972412109375,146.07400512695312,280.7200012207031,199.02000427246094,146.22149658203125,281.1099853515625,199.4499969482422,142.30650329589844,270.7699890136719,190.9600067138672,144.0229949951172,273.2900085449219,192.02000427246094,61874000,35678900,64156600
139.39100646972656,265.9072570800781,187.6697235107422,139.39100646972656,270.2200012207031,187.8800048828125,144.8560028076172,278.3599853515625,197.8800048828125,138.92950439453125,270.0,186.6999969482422,144.8000030517578,277.5,197.17999267578125,77530000,46518400,65314300
138.16700744628906,278.6997985839844,183.94384765625,138.16700744628906,283.2200012207031,184.14999389648438,141.94850158691406,290.9700012207031,191.6699981689453,135.7834930419922,279.1600036621094,182.89999389648438,140.19149780273438,282.1000061035156,185.97999572753906,71336000,63477700,49946000
